id,target
3e52b92391cb,tensor(0.0011)
3e54e671d138,tensor(0.0059)
3e5625a070dc,tensor(1.0000)
3e58317e041d,tensor(0.0057)
3e5a3a26d769,tensor(0.0021)
3e5e7cfbc302,tensor(0.0051)
3e5f2be6dc2e,tensor(0.0110)
3e6080e3331d,tensor(0.0032)
3e608c1f6bf4,tensor(0.0095)
3e60e89910ce,tensor(0.0035)
3e611e0373d0,tensor(0.0049)
3e6352263511,tensor(0.0087)
3e660bf7d058,tensor(0.0094)
3e665c54aaf3,tensor(0.0076)
3e666b1de1fb,tensor(0.0015)
3e673b06b2e2,tensor(0.0064)
3e6784c4b1cc,tensor(0.0036)
3e67cc461840,tensor(0.0005)
3e6871e375a5,tensor(0.0090)
3e69456615a6,tensor(1.0000)
3e6b3b0c6ac4,tensor(0.0055)
3e6cfd1f6f86,tensor(0.0006)
3e6d0b045f66,tensor(0.0861)
3e7031ffc83d,tensor(0.0044)
3e70f13b016f,tensor(0.2589)
3e751f81b722,tensor(0.0047)
3e756d67d1b6,tensor(0.0015)
3e75a01e07d4,tensor(0.0051)
3e78513ea763,tensor(1.0000)
3e7b84490696,tensor(1.0000)
3e7c48a80b45,tensor(0.0010)
3e7ee7ab62c5,tensor(0.0016)
3e821afb2ddc,tensor(0.0022)
3e823b3951ee,tensor(0.0039)
3e82799ad987,tensor(0.0010)
3e82b8f60154,tensor(0.0017)
3e88f373f1f6,tensor(0.0106)
3e897448eab0,tensor(0.0013)
3e8d391f31e5,tensor(0.9999)
3e8dfdc07ea3,tensor(0.0619)
3e8f1ee432f9,tensor(0.0045)
3e90235dfed9,tensor(0.0038)
3e90f527be2f,tensor(0.9977)
3e973bb7f3ff,tensor(0.0019)
3e99c06c27f5,tensor(0.0041)
3e9b0f223748,tensor(0.0015)
3e9b70084afb,tensor(0.8999)
3e9f9fcc95ca,tensor(0.0219)
3e9fb7b288fd,tensor(0.9976)
3ea0e424ff38,tensor(0.0017)
3ea35f53cb89,tensor(0.0034)
3ea4363d7d92,tensor(0.0006)
3ea47ad3d726,tensor(0.0005)
3ea5d9c3e119,tensor(0.4975)
3ea5f9bf1c49,tensor(0.0086)
3ea603ee9661,tensor(0.0018)
3ea6a69d78b1,tensor(0.0036)
3ea802f84c38,tensor(0.0175)
3ea900e94493,tensor(0.0056)
3eab42e6a62b,tensor(0.0034)
3eb20387b42c,tensor(0.0036)
3eb2bd2968a4,tensor(0.0038)
3eb58ff9e630,tensor(0.0031)
3eb5eae53b63,tensor(0.9992)
3eb7d15e9355,tensor(0.0118)
3eb9a1e258bd,tensor(0.0018)
3eb9bbb145e0,tensor(0.0008)
3ebb3304c7e9,tensor(0.0020)
3ebc00f9e17b,tensor(0.0043)
3ebda503b8b7,tensor(0.0051)
3ebda69d8970,tensor(0.0010)
3ec2ac75849c,tensor(0.0006)
3ec336197ad4,tensor(0.0012)
3ec58279d5bf,tensor(0.0018)
3ec6ee994d06,tensor(0.0145)
3ec71d15f03c,tensor(0.0009)
3ec84a19e930,tensor(0.0027)
3ecbef419b1c,tensor(0.0016)
3ed76fe8a0f4,tensor(0.0048)
3ed9b2fc8fce,tensor(1.0000)
3edede0daaa2,tensor(0.0072)
3ee3fb80d989,tensor(0.0020)
3ee523967510,tensor(0.0034)
3ee620f4a9f3,tensor(0.0011)
3ee72c24838f,tensor(0.0055)
3ee8e4e1948f,tensor(0.0024)
3ee907b36fdb,tensor(0.0045)
3ee95ec01900,tensor(0.0008)
3eea4e0d3826,tensor(0.0001)
3eef572d9c66,tensor(0.0104)
3ef00d72d375,tensor(0.0026)
3ef0c825c0db,tensor(0.0533)
3ef1b1c8a6fb,tensor(0.9999)
3ef34daa5ac8,tensor(0.0021)
3ef424c59551,tensor(0.0004)
3ef45f606620,tensor(0.1688)
3ef507b03326,tensor(0.0005)
3ef59debf3a9,tensor(0.0014)
3ef6966d2cab,tensor(0.9998)
3ef7db469865,tensor(0.0069)
3efc7fd3cc3f,tensor(0.0190)
3efdb76daff4,tensor(0.0010)
3efe5e30f4d8,tensor(1.0000)
3f008b7794a0,tensor(0.0016)
3f00d57c6761,tensor(0.0073)
3f042edf3ccd,tensor(0.0771)
3f060622acc4,tensor(0.0165)
3f0e3d75591d,tensor(0.0062)
3f0fc8e8d352,tensor(0.0156)
3f127e18f422,tensor(0.0164)
3f13cfab7f30,tensor(0.0013)
3f15737ebc5a,tensor(1.0000)
3f16f184356d,tensor(0.0004)
3f170afeadf5,tensor(0.0269)
3f170fd6622a,tensor(0.0036)
3f18f1f8b436,tensor(0.0038)
3f1c04c22677,tensor(0.0123)
3f1cac506a8f,tensor(0.0038)
3f1e01958d76,tensor(0.0013)
3f2062d2fbc1,tensor(0.0012)
3f237522a22d,tensor(1.0000)
3f27e6ee01b1,tensor(0.0045)
3f290301640a,tensor(0.9956)
3f30a8d4f468,tensor(0.0026)
3f32a82db4b4,tensor(0.1052)
3f35e19e7be4,tensor(0.9992)
3f37a3a0b002,tensor(0.0055)
3f3bc808de0c,tensor(0.0019)
3f3fe19281e5,tensor(0.0365)
3f3ff61f41ce,tensor(0.0082)
3f433dc251f8,tensor(0.0320)
3f43a9e15b79,tensor(0.0059)
3f44c64eeee3,tensor(0.0015)
3f47d0e02736,tensor(0.0015)
3f47feed270a,tensor(1.0000)
3f48790d81e0,tensor(0.0049)
3f4b81c13d02,tensor(1.0000)
3f4bcf8cc714,tensor(0.0049)
3f4cae1bb69e,tensor(0.0026)
3f4d31dd8dac,tensor(0.0097)
3f4ff23b79d1,tensor(0.0020)
3f50672241ed,tensor(0.0058)
3f50c04892e6,tensor(0.0012)
3f518a7c1776,tensor(0.9921)
3f52b3de1b75,tensor(0.0117)
3f57576ed381,tensor(1.)
3f59a18fd1d3,tensor(0.0211)
3f6417985154,tensor(0.0046)
3f657eccd9b9,tensor(0.0020)
3f664f01fa49,tensor(0.0148)
3f67cbc351c6,tensor(0.0048)
3f6977aa66cd,tensor(0.0160)
3f6bf960f907,tensor(0.0004)
3f6d3fd9e444,tensor(1.0000)
3f6e054a8194,tensor(0.0035)
3f76d2c804d5,tensor(0.0011)
3f781262d68f,tensor(0.9999)
3f7ad457cfb4,tensor(0.0057)
3f7b287c4cdf,tensor(0.0015)
3f7d7560dc81,tensor(0.0353)
3f7e056d2c42,tensor(0.0099)
3f7fc29ed7ee,tensor(0.0139)
3f803d004629,tensor(0.0082)
3f811ef1b220,tensor(0.0015)
3f81ecaf8a09,tensor(0.0024)
3f82196fc1c5,tensor(0.9534)
3f841d701e2a,tensor(0.0034)
3f85169c0764,tensor(0.0160)
3f855a07fb89,tensor(0.0122)
3f876feb5d51,tensor(0.0013)
3f877f7f0d4f,tensor(0.0046)
3f8937abb8a8,tensor(0.0031)
3f8a3c8f9403,tensor(0.0051)
3f8b2015c1eb,tensor(0.0124)
3f8baa921cd4,tensor(0.0026)
3f901f56beca,tensor(0.0087)
3f91fa9ff2ac,tensor(0.0056)
3f927c1df151,tensor(0.0076)
3f95b6d6914f,tensor(0.0052)
3f960db8e154,tensor(0.0334)
3f9620b5a26b,tensor(0.0085)
3f963df02d4c,tensor(0.0023)
3f969a6edd09,tensor(0.0278)
3f9768152fd9,tensor(1.0000)
3fa1ea83095b,tensor(0.0013)
3fa1f26b21e2,tensor(0.0294)
3fa23c6c3f68,tensor(0.0030)
3fa25db187ef,tensor(0.0021)
3fa26ef83760,tensor(0.0003)
3fa4f3cb87db,tensor(0.0065)
3fa7e3f80f71,tensor(0.0074)
3fa7e676f150,tensor(0.0174)
3fab19ad94a6,tensor(0.0016)
3fab9dbdc9c9,tensor(0.0024)
3fadb4d3dac7,tensor(0.0189)
3fb462a62370,tensor(0.0009)
3fb4c6f743c5,tensor(0.0016)
3fb5b33565d1,tensor(0.0055)
3fb7b5fde013,tensor(0.0018)
3fbe5e1f494f,tensor(0.0027)
3fbebdb56340,tensor(0.0018)
3fc11e5ac378,tensor(1.0000)
3fc19755cb02,tensor(0.0023)
3fc6ae0c2aeb,tensor(0.0037)
3fc7a8b53a1c,tensor(0.0016)
3fc82a503f1f,tensor(0.0007)
3fc88b8a056b,tensor(0.4144)
3fcba7b055ff,tensor(0.0029)
3fcbefc8b28b,tensor(0.0004)
3fd1e6999ba1,tensor(0.0018)
3fd2372d619f,tensor(0.0014)
3fd2cb9f6a6b,tensor(0.0015)
3fd5698b387a,tensor(1.0000)
3fd665ac4edb,tensor(0.0043)
3fd6f24fe2dc,tensor(0.0019)
3fd8b63fdabb,tensor(0.0513)
3fd92e5f2bbf,tensor(0.0003)
3fdae97b2ec3,tensor(0.1032)
3fdb054c6662,tensor(0.0382)
3fdc185d86ec,tensor(0.0028)
3fdcbebdc918,tensor(0.0114)
3fe0a20a02a2,tensor(0.0058)
3fe0c3d21012,tensor(0.0053)
3fe2d368b563,tensor(0.0015)
3fe392eea6ed,tensor(0.0068)
3fe3fe10ed9c,tensor(0.0017)
3fe448c51404,tensor(0.0009)
3fe68587e357,tensor(0.0022)
3fe6f2175a32,tensor(1.0000)
3fe77d80d513,tensor(0.0041)
3fe872f1211c,tensor(0.0061)
3feb7d968f9a,tensor(0.0009)
3febde1f8c20,tensor(0.0316)
3fedf35fd32f,tensor(0.0014)
3ff175b56fc9,tensor(1.0000)
3ff187496d22,tensor(0.0007)
3ff21a31a86b,tensor(0.0004)
3ff58c026ff6,tensor(0.0028)
3ff6f6128275,tensor(0.0008)
3ff8b0568f4a,tensor(0.0091)
3ff9d5027ff1,tensor(0.0020)
3ffb57cfb263,tensor(0.0054)
3ffc3f531f92,tensor(0.0040)
3ffca1ee1a5c,tensor(0.0118)
3fff070abc0b,tensor(0.0019)
400061a74a44,tensor(0.0003)
400301c020bb,tensor(0.0013)
4003da993ea1,tensor(0.0118)
4008667da350,tensor(0.0006)
4009cae96c05,tensor(0.0022)
400ed12a2283,tensor(0.0094)
400f8ffc7ae5,tensor(0.0013)
4012057f5223,tensor(0.0266)
401281e6be20,tensor(0.0035)
4014898a1e8a,tensor(0.0048)
4015a9f830d1,tensor(0.0008)
401dc5d674d5,tensor(0.0077)
401ea67e7d9d,tensor(0.0045)
401ea8814fe8,tensor(0.0063)
4020c557e134,tensor(0.0067)
40226fc03e45,tensor(0.0034)
40236faadd62,tensor(0.0054)
4024a8577c02,tensor(0.0390)
40250a53f707,tensor(0.9976)
4025980ac777,tensor(0.0040)
4025ed7df5f0,tensor(0.0012)
4028a5093333,tensor(0.0028)
4028dd3c5937,tensor(0.0191)
40296880813c,tensor(0.0018)
402bc4009482,tensor(0.0013)
4031b0009a20,tensor(0.0407)
40323a3b37f1,tensor(0.0036)
4032f42735e9,tensor(0.0028)
403618f16e1a,tensor(0.0141)
4036fcf52774,tensor(0.0036)
403cea2d6a49,tensor(0.0021)
403f8336e281,tensor(1.0000)
40421b616ee8,tensor(0.0026)
4042b685d173,tensor(0.9790)
404549d885d7,tensor(0.0030)
4045a265bf8a,tensor(0.0277)
40468ff47c45,tensor(0.0078)
4046f952f962,tensor(0.0015)
4049a086836f,tensor(0.0001)
404abd66d1d3,tensor(0.0249)
404ce13de68b,tensor(0.0034)
404e7f182b7b,tensor(0.0040)
405516eb2c0b,tensor(0.0014)
4055e2ae1a98,tensor(0.0052)
4058f11432bf,tensor(0.0124)
4059165f6615,tensor(1.0000)
405b8f0069c5,tensor(0.0033)
405e25b52911,tensor(0.0141)
405f50c01971,tensor(0.0100)
405f511af44c,tensor(0.0017)
405fa93ac663,tensor(0.0007)
40622fe104d9,tensor(0.9972)
4063fb843eaa,tensor(0.0017)
40669fba270c,tensor(0.0036)
406c05ed18c6,tensor(1.0000)
406c1100660e,tensor(0.0046)
406f60ef7cf7,tensor(1.0000)
406ffcedb74d,tensor(0.0010)
40705d77dfe7,tensor(0.0008)
4070d4ecbbf4,tensor(0.6785)
4072272f63a2,tensor(0.0012)
4073a64287dc,tensor(0.0079)
4077e50ee489,tensor(0.1416)
4078dcc313c2,tensor(0.0025)
407942154a98,tensor(0.0035)
407ba2a57ce1,tensor(0.0030)
407bfdffadf7,tensor(0.0016)
407f6193dc4b,tensor(0.0044)
4080d0a7f9b2,tensor(0.0041)
40820f64f430,tensor(0.0009)
408576b449b2,tensor(0.0049)
408af5289409,tensor(0.0064)
408be3849e31,tensor(0.9889)
408c27fa52f1,tensor(0.0099)
408e13ceede9,tensor(0.0027)
408e3b8dbb66,tensor(0.0082)
408fcaaeb127,tensor(0.0096)
4090af0b6400,tensor(0.0024)
40918e139174,tensor(0.0015)
409192ef2fca,tensor(0.0017)
4091a18dca18,tensor(1.0000)
4092a6432fcc,tensor(0.0040)
4092c5e94773,tensor(0.0008)
409351f09e0b,tensor(0.0043)
40935577e258,tensor(0.0073)
40937e661b0a,tensor(0.0025)
4096fb25ae1e,tensor(0.0282)
4099ec84b985,tensor(0.0098)
409e2b03c1bc,tensor(0.0026)
40a02b254970,tensor(0.0040)
40a0b63688cf,tensor(0.0033)
40a2e81532c0,tensor(1.0000)
40a5c83afcd4,tensor(0.0131)
40a9e1bd8886,tensor(0.0092)
40a9e8b2cd3a,tensor(0.0016)
40acc89ca084,tensor(0.0057)
40ae1ed292da,tensor(1.0000)
40afd75e2f0c,tensor(0.0232)
40b1cb073c45,tensor(0.0086)
40b233e45571,tensor(0.0042)
40b49b6d4d0e,tensor(0.0033)
40b690a91073,tensor(0.0022)
40b7df3f523e,tensor(0.0008)
40b89646592c,tensor(0.0080)
40b8b953b67e,tensor(0.0036)
40bc72666efc,tensor(0.0065)
40c2d8a9e0aa,tensor(0.0042)
40c3942028db,tensor(0.0211)
40c5e0eadf2a,tensor(0.0017)
40c65e24f7ad,tensor(0.9976)
40c6dbd6ed0a,tensor(0.0189)
40c947d6727a,tensor(0.0111)
40cc1d0d73b9,tensor(0.0039)
40d0d7bac41d,tensor(0.0023)
40d1368e7b7f,tensor(0.0034)
40d1a7aa0097,tensor(0.0088)
40d40caaf5be,tensor(0.0200)
40d6f0f77944,tensor(0.0063)
40d93f531ec4,tensor(0.9999)
40da7e2a406b,tensor(0.0039)
40dc95731e9e,tensor(0.0031)
40de5b6bba08,tensor(1.0000)
40dedf76fbd7,tensor(0.7958)
40e1d821fa6b,tensor(0.0047)
40e61b9bb83b,tensor(0.0019)
40e8e4665722,tensor(0.0010)
40ea6e74bd67,tensor(0.0032)
40eafd256fb0,tensor(0.0023)
40ee2d83e2e1,tensor(0.0116)
40f429a5b441,tensor(0.0078)
40f51b49d708,tensor(0.0032)
40f6f7c7c00e,tensor(0.0121)
40f8a670b538,tensor(0.0037)
40f98af139c6,tensor(0.0017)
40f9f20595e4,tensor(0.0036)
40fb69c621a1,tensor(0.0047)
40fde608d38e,tensor(0.0515)
410159ef795c,tensor(0.0074)
4104e860eb66,tensor(0.0770)
41054fa142f7,tensor(0.0053)
4105798d1f72,tensor(0.0063)
410a15ef7b63,tensor(0.0043)
410b40ec9864,tensor(0.0082)
410da96f2466,tensor(0.0102)
410ed9793d92,tensor(0.0030)
410edf70f3d1,tensor(0.0007)
410f688e8b44,tensor(0.0033)
410fc50e27b7,tensor(0.0082)
4116b3c8ca23,tensor(0.0012)
4117a53978ae,tensor(0.0179)
41180260f180,tensor(0.0017)
4118309d39f1,tensor(0.0010)
411a311047b4,tensor(0.0026)
411a9abb18b5,tensor(0.0062)
411e2334cdb5,tensor(0.0019)
411ecb04f6c4,tensor(0.0049)
4122c3a3600a,tensor(0.5566)
4123a85dabb6,tensor(0.0024)
41278c87c9ce,tensor(0.0517)
412bff344208,tensor(0.0096)
412c51526560,tensor(0.0050)
412c6fdf4739,tensor(0.0022)
412c80eb94ea,tensor(0.0017)
412f6c240135,tensor(0.0036)
41318174b3f6,tensor(0.0058)
41327a2992ef,tensor(0.0077)
4135b1dc5900,tensor(0.0381)
413689feaaa0,tensor(0.0019)
413812f35c52,tensor(0.0017)
4138aab11ba5,tensor(0.0016)
4138fcf0e8dd,tensor(0.0021)
413b7c864145,tensor(0.0040)
413ce88c2b7e,tensor(0.0006)
414250861097,tensor(0.9906)
4146326330d0,tensor(0.0042)
41475f25a795,tensor(0.0219)
414763aac4ac,tensor(0.0023)
4148a6a043a9,tensor(0.0026)
414d6da6e69f,tensor(0.0117)
414d9cfac805,tensor(0.0021)
414eb70fc97b,tensor(0.0158)
4150da1a62ae,tensor(0.0076)
41513250db40,tensor(0.0047)
41527c169ef5,tensor(0.0032)
4153379e42be,tensor(0.0553)
4153b947aa7e,tensor(0.0002)
4153d445ae6b,tensor(0.0002)
4154f98fe76d,tensor(0.0020)
41556cd18a9a,tensor(0.0006)
4158f02151c8,tensor(0.0206)
41597bb68eba,tensor(0.0161)
415996d86f5c,tensor(0.9997)
415c8c6d9ad0,tensor(0.0015)
415e4387b6b0,tensor(0.0053)
415ee0edf3b6,tensor(0.0004)
415f79facca1,tensor(0.0009)
4160e8d4d3e0,tensor(0.0023)
416230fd8142,tensor(0.0043)
4164248e5bf7,tensor(0.0110)
4165746a6d70,tensor(0.0043)
416c25dd9069,tensor(0.0007)
416d1da72376,tensor(0.0013)
4170b6de9670,tensor(0.9998)
41711585e354,tensor(0.0022)
41763fd5721f,tensor(0.0195)
4176f3502451,tensor(0.0024)
417811aecdf0,tensor(0.0153)
417cd788db68,tensor(0.9999)
417cdb54f7d3,tensor(0.0294)
417cfc594221,tensor(0.0013)
417d6fafe279,tensor(0.0032)
417e0d458808,tensor(0.0017)
417ef1c6af33,tensor(0.0011)
417faf3964ba,tensor(0.0020)
418018c5286c,tensor(0.0046)
418048d234c1,tensor(0.0038)
418241b09c55,tensor(0.1553)
41833a937fdb,tensor(0.0552)
4184902399fc,tensor(0.0049)
41864a69f05a,tensor(0.8842)
4187caaa543f,tensor(0.0014)
418c9cdaec73,tensor(0.0033)
418fb3c74342,tensor(0.0012)
4190d94bdbcb,tensor(0.0272)
41956c38bad3,tensor(0.0019)
41960278e6bb,tensor(1.0000)
4198a4eb103a,tensor(0.9989)
419995ac6b5d,tensor(0.6575)
4199997167da,tensor(0.0589)
4199cda8b873,tensor(0.0442)
419bfa14e12c,tensor(0.0052)
41a0cf2aa066,tensor(0.0017)
41a3392fe0e1,tensor(0.0024)
41a34a92d144,tensor(0.0048)
41a368edbe5f,tensor(0.0062)
41a44154c551,tensor(0.0043)
41a492080322,tensor(0.0066)
41a8c78a0e7a,tensor(0.0046)
41a96266b590,tensor(0.9959)
41aad89462e5,tensor(0.0019)
41ab3ec74870,tensor(1.)
41ab865f6784,tensor(0.0023)
41ad90e5f8b4,tensor(0.0006)
41adad9ab3d7,tensor(0.9857)
41b05fc37ccb,tensor(0.0029)
41b12845d12d,tensor(0.9993)
41b22bb9b295,tensor(0.0041)
41b403950abd,tensor(0.0009)
41b5a2a43dc8,tensor(0.0034)
41b67182270b,tensor(0.0180)
41b69827a025,tensor(0.0088)
41b90e7cabdb,tensor(0.3141)
41ba4f989757,tensor(0.0054)
41bc46c19705,tensor(0.0348)
41bcfcd4c0dc,tensor(0.0034)
41c1f77004c0,tensor(0.9877)
41c5a76c0f60,tensor(0.0031)
41c76e43dd94,tensor(0.0022)
41c9e080d901,tensor(0.0049)
41ce779d05cf,tensor(0.0044)
41cf243078c1,tensor(0.0207)
41d2439851ea,tensor(0.0632)
41d4219ddb81,tensor(0.0016)
41d5478a946a,tensor(1.)
41d91f7ed8a4,tensor(0.0047)
41d98eae908c,tensor(0.0351)
41e28edbe018,tensor(0.0011)
41e3ecd14140,tensor(0.0302)
41e54281d4d4,tensor(1.0000)
41e6215bee59,tensor(0.0104)
41e816f10896,tensor(0.0014)
41ecbec95ba8,tensor(0.0007)
41ee09f59fb8,tensor(0.9999)
41ee2c11392d,tensor(0.0016)
41ef13e5c0a3,tensor(0.0079)
41f0eaf3c2da,tensor(0.0052)
41f1e6ed93c0,tensor(0.0052)
41f3a43e2aad,tensor(0.0211)
41f75bd57068,tensor(0.0005)
41f79ce8ed32,tensor(0.0006)
41fda792e034,tensor(0.0008)
41ff60d6df9b,tensor(0.0027)
4203b317600e,tensor(0.0104)
4206913e5278,tensor(0.0197)
4209341227de,tensor(0.0059)
42096d928ae1,tensor(1.0000)
420a486c697a,tensor(0.0009)
420becf377a3,tensor(0.0056)
420cc6dd744b,tensor(0.0005)
420f529dbf44,tensor(0.0064)
420fb97f9773,tensor(0.0003)
42135cecdea5,tensor(0.0012)
421369a497e7,tensor(0.0011)
421614f8314c,tensor(0.0017)
4217ea131fd7,tensor(0.7405)
421962ca61d9,tensor(0.0022)
421af94d7852,tensor(0.0010)
421d21763386,tensor(0.0020)
421db6d40ec2,tensor(0.0031)
421e8ed18caa,tensor(0.0055)
421ff535838a,tensor(0.0010)
4220e30a4886,tensor(0.0042)
422466454d65,tensor(0.0118)
42258fd88300,tensor(0.0040)
4225a990a169,tensor(0.0053)
4228702caca6,tensor(0.0036)
4229571a7135,tensor(0.0022)
4229678b1824,tensor(0.0052)
4229e957ce9b,tensor(0.0047)
422a02025db3,tensor(0.0145)
422e19b4eea7,tensor(0.0094)
422f66f2b385,tensor(0.0029)
422f6d31c644,tensor(0.0011)
42301ab25206,tensor(0.2560)
42305e6a1e78,tensor(0.0042)
4230b6d7e93c,tensor(0.0187)
4233e6b8d399,tensor(0.0004)
4235c9ea4fff,tensor(0.0024)
4238b5b0d79f,tensor(0.0036)
4239044c5e7c,tensor(0.0122)
4239f776884b,tensor(0.0016)
423b25868350,tensor(0.0049)
423cba8dbfdb,tensor(0.0037)
423d64c26695,tensor(0.0028)
423e30d56973,tensor(0.0035)
423fa9022377,tensor(0.0023)
423feac27d06,tensor(0.0034)
4240d601c923,tensor(0.0060)
4241ef61b1ad,tensor(0.0051)
424644371ce8,tensor(0.0044)
42468d400e5b,tensor(0.0012)
424878d9c58e,tensor(0.0018)
424e2841b0ba,tensor(0.0037)
424f11f2581c,tensor(0.0018)
424fc6ded26b,tensor(0.0004)
4251317ad551,tensor(1.0000)
4257c52597de,tensor(0.0006)
4259254c8d55,tensor(0.0027)
425998beae71,tensor(0.0149)
425b0891922c,tensor(0.9969)
425cddb3e835,tensor(1.0000)
426037153b01,tensor(0.0031)
42631a39c61c,tensor(0.0056)
426546b61fe2,tensor(0.0056)
4266edc8cfc7,tensor(0.0033)
42689e7c4741,tensor(0.0015)
427214383af0,tensor(0.0019)
42728a6f949e,tensor(0.0046)
4272e9df0f85,tensor(0.9995)
427588711953,tensor(0.0053)
42798d463cac,tensor(0.0021)
427c7d9abac5,tensor(0.0115)
427eedc062ba,tensor(0.0005)
427fc9ae0c8d,tensor(0.0080)
42804e0e5ed3,tensor(0.1120)
42805fc91c86,tensor(0.0067)
428079d99607,tensor(0.0026)
42824bb3ce31,tensor(1.0000)
4282c3799c3f,tensor(0.0053)
428460269517,tensor(0.0016)
42856769c59f,tensor(0.0039)
4285f3947264,tensor(0.0010)
4286394ccad2,tensor(0.0049)
4286e0b3d337,tensor(0.0043)
428976ce57d7,tensor(0.0030)
428b381dd1b7,tensor(0.0049)
428cf77c03a4,tensor(0.0171)
428ee6d1f419,tensor(0.0015)
428fe138b4c7,tensor(0.0046)
4292379a500f,tensor(0.0148)
429245f0f069,tensor(0.0019)
42942dff9faf,tensor(0.7916)
42951c9029a1,tensor(0.0023)
42980453a4d4,tensor(0.0949)
4299e222483c,tensor(0.0336)
429a4382c5d0,tensor(0.0007)
429bc586307f,tensor(0.0047)
429d1fe94f72,tensor(0.0041)
429e57ceeb56,tensor(0.0040)
42a48f88d623,tensor(0.0028)
42a5ab12e1c7,tensor(0.4143)
42a7dc7f72ff,tensor(0.0034)
42a89018749e,tensor(0.0024)
42a8e330672b,tensor(0.0022)
42ac169252d9,tensor(0.0098)
42ac6988909e,tensor(0.0060)
42ad874a2974,tensor(0.0078)
42b2c6085ed1,tensor(0.0047)
42b30e753e5b,tensor(0.0544)
42bab83def75,tensor(0.0058)
42baf58ee412,tensor(0.0034)
42bbac72e428,tensor(0.0004)
42bd27545832,tensor(0.0007)
42c0033d9de6,tensor(0.0162)
42c00555d1fa,tensor(0.9991)
42c0ef369ab5,tensor(0.2851)
42c2496a0077,tensor(0.0177)
42c4ca28373d,tensor(0.0028)
42c58e70afdb,tensor(0.0030)
42c616fe5c36,tensor(0.0004)
42c6b9b25767,tensor(0.0029)
42c83dcf0ece,tensor(0.0010)
42c93ec54465,tensor(0.0046)
42c9b08bb64e,tensor(0.0019)
42cbd5b8862a,tensor(0.0092)
42ce0dceb9a2,tensor(0.0201)
42ce2ee53a91,tensor(0.0051)
42d23b154483,tensor(0.0134)
42d370d8e599,tensor(0.0020)
42d3de87d224,tensor(0.0222)
42d410cd831f,tensor(0.0082)
42d4130fb9ae,tensor(0.0123)
42d427d86bcc,tensor(0.0069)
42d8a519f21a,tensor(1.0000)
42dd091fb02f,tensor(0.0068)
42dd51bbc8bb,tensor(0.0023)
42ddd9f1da20,tensor(0.0041)
42de4186418f,tensor(0.0010)
42de61485ba6,tensor(0.0042)
42defeb79aaf,tensor(0.0097)
42e03ea8a751,tensor(0.0047)
42e1a092d109,tensor(0.0016)
42e4d7b873e8,tensor(1.0000)
42e65d3923a2,tensor(0.0010)
42ef060fa7c6,tensor(0.0317)
42f0982ac33b,tensor(0.9998)
42f236b247fe,tensor(0.0042)
42f3e97772ed,tensor(0.0129)
42f3f1808416,tensor(0.0011)
42f6634bd419,tensor(0.0025)
42f82c3dbe5c,tensor(0.0049)
42f9b62e2a19,tensor(0.0146)
42fde45aa2c2,tensor(0.0075)
42fe66cb8398,tensor(0.0024)
42fecd85295d,tensor(0.0041)
43010f590ff5,tensor(0.0057)
430244de9b92,tensor(0.0299)
43035df37604,tensor(0.0141)
43074332499e,tensor(0.0024)
430a97a90682,tensor(0.0014)
430bc6877ae4,tensor(0.0010)
430c1f1bf654,tensor(0.0037)
430e56c2904f,tensor(0.0060)
431177eb3830,tensor(0.0044)
4311d06364e7,tensor(0.0051)
4313352de42b,tensor(0.0033)
4314dd08bba9,tensor(0.0089)
431aeef8e575,tensor(0.0011)
431b5e8a9c48,tensor(0.0049)
431b7f702a32,tensor(0.0044)
431d6a95b95f,tensor(0.0107)
4320cfdc9d99,tensor(0.0100)
432433ab6792,tensor(0.2250)
4325b781662f,tensor(0.0046)
432cbadbf96c,tensor(0.0397)
432d17ca153f,tensor(0.0107)
432d7a983337,tensor(0.0014)
432e18f4d0d6,tensor(0.0012)
433012d6abeb,tensor(0.0035)
4331775ceb30,tensor(1.0000)
4336df3d6daa,tensor(0.0010)
433946e1b388,tensor(0.0013)
433cac1fb0e6,tensor(0.0014)
433d780c0608,tensor(0.0009)
433dffb40d48,tensor(0.0013)
433e75e59eea,tensor(0.0101)
433eeb06eb1d,tensor(0.0017)
433f021b2385,tensor(0.0401)
4340f71f363f,tensor(0.0049)
4342c1efcfdf,tensor(0.0011)
4344e2049db7,tensor(0.0009)
4345516fc17f,tensor(0.0071)
43464fb217f2,tensor(0.0101)
4349e1a1a302,tensor(0.0015)
434d17f7cc6f,tensor(0.0033)
434dbe4baef8,tensor(0.0132)
4350432ab23f,tensor(0.0022)
4353683d1b3c,tensor(0.8072)
4354210b78b7,tensor(0.0033)
43554c76637a,tensor(1.0000)
43584b19600e,tensor(0.0016)
435a48d0f919,tensor(0.9999)
435eacc83d07,tensor(0.0035)
43605c887674,tensor(0.0010)
4360a531889f,tensor(0.0220)
4365b4455cff,tensor(0.0107)
4368eae0112a,tensor(0.0076)
4369e8a1ff96,tensor(0.0029)
436abd918c87,tensor(0.9946)
436c5e7c2bdb,tensor(0.0400)
436d806d9a0c,tensor(0.0051)
436ff32fbf5a,tensor(0.0027)
437076948883,tensor(0.0003)
437184af825d,tensor(0.0058)
43755533dab1,tensor(0.0100)
437555c9a734,tensor(0.0080)
4376a60d5f5a,tensor(0.0125)
43780696e769,tensor(0.0040)
